"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"201","FRA","Europe","France","2020-07-23",26819,0,501.429,19636,0,13.429,414.984,0,7.759,303.838,0,0.208,1.33,411,6.061,5915,87.225,87,1.283,724,10.676,3126339,88286,46.37,1.309,72417,1.074,0.012,83.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"202","FRA","Europe","France","2020-07-24",26819,0,501.429,19636,0,13.429,414.984,0,7.759,303.838,0,0.208,1.33,385,5.677,5678,83.73,86,1.268,731,10.78,3222460,96121,47.795,1.426,72696,1.078,0.013,76.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"203","FRA","Europe","France","2020-07-25",26819,0,501.429,19636,0,13.429,414.984,0,7.759,303.838,0,0.208,1.33,368,5.427,5634,83.081,88,1.298,749,11.045,3265815,43355,48.438,0.643,73075,1.084,0.013,76.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"204","FRA","Europe","France","2020-07-26",32384,5565,795,19734,98,14,501.094,86.11,12.301,305.354,1.516,0.217,1.35,367,5.412,5640,83.17,85,1.253,749,11.045,3280800,14985,48.661,0.222,73459,1.09,0.013,76.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,13842.6,3.89,-1.76,214.68034
"205","FRA","Europe","France","2020-07-27",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.37,374,5.515,5614,82.786,92,1.357,730,10.765,3384012,103212,50.192,1.531,74915,1.111,0.013,76.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"206","FRA","Europe","France","2020-07-28",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.38,361,5.323,5510,81.253,102,1.504,793,11.694,3488015,104003,51.734,1.543,77026,1.142,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"207","FRA","Europe","France","2020-07-29",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.37,356,5.25,5409,79.763,99,1.46,779,11.487,3596049,108034,53.336,1.602,79714,1.182,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"208","FRA","Europe","France","2020-07-30",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.37,357,5.264,5334,78.657,100,1.475,772,11.384,3701725,105676,54.904,1.567,82198,1.219,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"209","FRA","Europe","France","2020-07-31",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.36,347,5.117,5257,77.522,100,1.475,798,11.768,3811890,110165,56.538,1.634,84204,1.249,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"210","FRA","Europe","France","2020-08-01",32384,0,795,19734,0,14,501.094,0,12.301,305.354,0,0.217,1.37,344,5.073,5177,76.342,103,1.519,789,11.635,3859540,47650,57.245,0.707,84818,1.258,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"211","FRA","Europe","France","2020-08-02",40060,7676,1096.571,19811,77,11,619.868,118.775,16.968,306.545,1.191,0.17,1.4,345,5.088,5188,76.505,105,1.548,778,11.473,3876062,16522,57.49,0.245,85037,1.261,0.014,71.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,14257.8,3.9,3.97,221.11955
"212","FRA","Europe","France","2020-08-03",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.43,360,5.309,5157,76.047,109,1.607,802,11.827,3989424,113362,59.171,1.681,86487,1.283,0.015,66.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"213","FRA","Europe","France","2020-08-04",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.43,364,5.368,5121,75.516,108,1.593,769,11.34,4096089,106665,60.753,1.582,86868,1.288,0.016,62.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"214","FRA","Europe","France","2020-08-05",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.42,360,5.309,5107,75.31,109,1.607,788,11.62,4202609,106520,62.333,1.58,86651,1.285,0.017,58.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"215","FRA","Europe","France","2020-08-06",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.42,366,5.397,5019,74.012,116,1.711,813,11.989,4312402,109793,63.961,1.628,87240,1.294,0.018,55.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"216","FRA","Europe","France","2020-08-07",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.42,359,5.294,4970,73.29,120,1.77,797,11.753,4424486,112084,65.624,1.662,87514,1.298,0.019,52.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"217","FRA","Europe","France","2020-08-08",40060,0,1096.571,19811,0,11,619.868,0,16.968,306.545,0,0.17,1.43,366,5.397,4981,73.452,121,1.784,793,11.694,4474278,49792,66.362,0.739,87820,1.303,0.019,52.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"218","FRA","Europe","France","2020-08-09",50959,10899,1557,19880,69,9.857,788.514,168.646,24.092,307.613,1.068,0.153,1.45,368,5.427,4992,73.614,122,1.799,782,11.532,4491409,17131,66.616,0.254,87907,1.304,0.019,52.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,14453,3.84,1.85,224.14684
"219","FRA","Europe","France","2020-08-10",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.49,372,5.486,5004,73.791,121,1.784,820,12.092,4608244,116835,68.349,1.733,88403,1.311,0.021,47.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"220","FRA","Europe","France","2020-08-11",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.49,367,5.412,4971,73.305,121,1.784,872,12.859,4714829,106585,69.93,1.581,88391,1.311,0.022,45.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"221","FRA","Europe","France","2020-08-12",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.47,355,5.235,4850,71.52,123,1.814,878,12.947,4826522,111693,71.587,1.657,89130,1.322,0.023,43.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"222","FRA","Europe","France","2020-08-13",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.46,351,5.176,4824,71.137,127,1.873,938,13.832,4947628,121106,73.383,1.796,90747,1.346,0.025,40,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"223","FRA","Europe","France","2020-08-14",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.45,344,5.073,4788,70.606,127,1.873,975,14.378,5080428,132800,75.353,1.97,93706,1.39,0.026,38.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"224","FRA","Europe","France","2020-08-15",50959,0,1557,19880,0,9.857,788.514,0,24.092,307.613,0,0.153,1.45,353,5.205,4817,71.034,130,1.917,989,14.584,5107262,26834,75.751,0.398,90426,1.341,0.027,37,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"225","FRA","Europe","France","2020-08-16",67609,16650,2378.571,19972,92,13.143,1046.148,257.634,36.805,309.037,1.424,0.203,1.43,353,5.205,4820,71.078,128,1.888,1008,14.864,5129361,22099,76.078,0.328,91136,1.352,0.027,37,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,15902.8,4.11,14.05,246.63132
"226","FRA","Europe","France","2020-08-17",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.4,361,5.323,4885,72.036,134,1.976,1062,15.661,5283652,154291,78.367,2.288,96487,1.431,0.029,34.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"227","FRA","Europe","France","2020-08-18",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.41,357,5.264,4783,70.532,141,2.079,1056,15.572,5428999,145347,80.523,2.156,102024,1.513,0.03,33.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"228","FRA","Europe","France","2020-08-19",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.43,362,5.338,4781,70.503,155,2.286,1075,15.852,5574140,145141,82.675,2.153,106803,1.584,0.031,32.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"229","FRA","Europe","France","2020-08-20",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.43,368,5.427,4723,69.647,158,2.33,1023,15.086,5727950,153810,84.957,2.281,111475,1.653,0.032,31.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"230","FRA","Europe","France","2020-08-21",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.43,367,5.412,4720,69.603,175,2.581,1060,15.631,5892671,164721,87.4,2.443,116035,1.721,0.032,31.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"231","FRA","Europe","France","2020-08-22",67609,0,2378.571,19972,0,13.143,1046.148,0,36.805,309.037,0,0.203,1.42,368,5.427,4685,69.087,170,2.507,1087,16.029,5962076,69405,88.429,1.029,122116,1.811,0.033,30.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"232","FRA","Europe","France","2020-08-23",92817,25208,3601.143,20090,118,16.857,1436.204,390.056,55.722,310.863,1.826,0.261,1.42,371,5.471,4683,69.058,174,2.566,1083,15.97,5985672,23596,88.779,0.35,122330,1.814,0.033,30.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,15802.6,3.98,-0.95,245.07735
"233","FRA","Europe","France","2020-08-24",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.4,387,5.707,4664,68.777,183,2.699,1082,15.956,6172797,187125,91.555,2.775,127021,1.884,0.034,29.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"234","FRA","Europe","France","2020-08-25",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.4,401,5.913,4578,67.509,204,3.008,1162,17.135,6350384,177587,94.189,2.634,131626,1.952,0.035,28.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"235","FRA","Europe","France","2020-08-26",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.41,373,5.5,4535,66.875,194,2.861,1215,17.917,6532239,181855,96.886,2.697,136871,2.03,0.035,28.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"236","FRA","Europe","France","2020-08-27",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.45,375,5.53,4517,66.61,198,2.92,1291,19.038,6727322,195083,99.779,2.893,142767,2.118,0.036,27.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"237","FRA","Europe","France","2020-08-28",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.43,381,5.618,4517,66.61,193,2.846,1322,19.495,6928928,201606,102.77,2.99,148037,2.196,0.037,27,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"238","FRA","Europe","France","2020-08-29",92817,0,3601.143,20090,0,16.857,1436.204,0,55.722,310.863,0,0.261,1.41,394,5.81,4512,66.536,211,3.111,1343,19.804,7013818,84890,104.029,1.259,150249,2.228,0.038,26.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"239","FRA","Europe","France","2020-08-30",130570,37753,5393.286,20201,111,15.857,2020.375,584.171,83.453,312.58,1.718,0.245,1.38,396,5.84,4517,66.61,210,3.097,1337,19.716,7041595,27777,104.441,0.412,150846,2.237,0.038,26.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,15729.199,3.86,-0.69,243.939
"240","FRA","Europe","France","2020-08-31",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.36,403,5.943,4564,67.303,212,3.126,1358,20.026,7261142,219547,107.697,3.256,155478,2.306,0.039,25.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.15,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"241","FRA","Europe","France","2020-09-01",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.35,418,6.164,4586,67.627,217,3.2,1393,20.542,7457279,196137,110.606,2.909,158128,2.345,0.04,25,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.76,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"242","FRA","Europe","France","2020-09-02",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.34,440,6.488,4614,68.04,253,3.731,1495,22.046,7652416,195137,113.5,2.894,160025,2.373,0.042,23.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.76,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"243","FRA","Europe","France","2020-09-03",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.32,458,6.754,4625,68.202,276,4.07,1577,23.255,7855614,203198,116.514,3.014,161185,2.391,0.044,22.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"244","FRA","Europe","France","2020-09-04",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.32,467,6.887,4653,68.615,290,4.276,1628,24.007,8073160,217546,119.741,3.227,163462,2.424,0.045,22.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"245","FRA","Europe","France","2020-09-05",130570,0,5393.286,20201,0,15.857,2020.375,0,83.453,312.58,0,0.245,1.31,476,7.019,4667,68.822,285,4.203,1661,24.494,8166323,93163,121.123,1.382,164644,2.442,0.046,21.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"246","FRA","Europe","France","2020-09-06",180767,50197,7171,20327,126,18,2797.098,776.723,110.96,314.53,1.95,0.279,1.3,480,7.078,4697,69.264,288,4.247,1704,25.128,8194778,28455,121.545,0.422,164740,2.443,0.046,21.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,15979.6,3.82,2.41,247.82237
"247","FRA","Europe","France","2020-09-07",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.28,531,7.83,4889,72.095,326,4.807,1898,27.989,8438966,244188,125.166,3.622,168261,2.496,0.047,21.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"248","FRA","Europe","France","2020-09-08",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.27,568,8.376,4942,72.877,358,5.279,2088,30.791,8680181,241215,128.744,3.578,174700,2.591,0.048,20.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"249","FRA","Europe","France","2020-09-09",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.26,593,8.745,4985,73.511,372,5.486,2157,31.808,8917459,237278,132.263,3.519,180720,2.68,0.048,20.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"250","FRA","Europe","France","2020-09-10",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.25,608,8.966,5077,74.868,371,5.471,2202,32.472,9168635,251176,135.989,3.725,187574,2.782,0.048,20.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"251","FRA","Europe","France","2020-09-11",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.25,628,9.261,5136,75.738,389,5.736,2357,34.757,9429097,260462,139.852,3.863,193705,2.873,0.047,21.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"252","FRA","Europe","France","2020-09-12",180767,0,7171,20327,0,18,2797.098,0,110.96,314.53,0,0.279,1.24,655,9.659,5176,76.328,417,6.149,2432,35.863,9531015,101918,141.364,1.512,194956,2.892,0.047,21.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"253","FRA","Europe","France","2020-09-13",242199,61432,8776,20585,258,36.857,3747.666,950.568,135.795,318.522,3.992,0.57,1.23,662,9.762,5228,77.094,427,6.297,2464,36.335,9560149,29134,141.796,0.432,195053,2.893,0.047,21.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,16528.2,3.85,5.15,256.3304
"254","FRA","Europe","France","2020-09-14",242199,0,8776,20585,0,36.857,3747.666,0,135.795,318.522,0,0.57,1.23,705,10.396,5479,80.796,448,6.606,2561,37.766,9835501,275352,145.88,4.084,199505,2.959,0.048,20.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"255","FRA","Europe","France","2020-09-15",242199,0,8776,20585,0,36.857,3747.666,0,135.795,318.522,0,0.57,1.22,752,11.089,5660,83.465,479,7.064,2713,40.007,10101351,265850,149.823,3.943,203024,3.011,0.049,20.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
"256","FRA","Europe","France","2020-09-16",242199,0,8776,20585,0,36.857,3747.666,0,135.795,318.522,0,0.57,1.22,796,11.738,5800,85.529,508,7.491,2976,43.885,10348460,247109,153.488,3.665,204429,3.032,0.05,20,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.61,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,67813000,NA,NA,NA,NA
